index,date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
8498,2016/3/10 17:20,130,10,21.1,36.02666667,19.7,33.5,20.29,35.79,21.26,32.5,17.79,44.145,10.96,19.29,20.85666667,29.69333333,22.5,36.4,18.2,40.23,9.633333333,759.7333333,51,1.666666667,23,-0.2,28.88858395,28.88858395
8499,2016/3/10 17:30,220,30,21.1,35.9,19.6,34.13333333,20.39,35.79,21.2,32.63333333,17.79,44.2,10.59,19.22333333,20.85666667,29.42666667,22.575,36.3175,18.2,40.23,9.55,759.8,52,1.5,23,0,18.44027109,18.44027109
8500,2016/3/10 17:40,360,20,21.1,35.93333333,19.53333333,34.6,20.39,35.73,21.2,33.09666667,17.79,44.2,10.19666667,19.49,20.76,29.13333333,22.66666667,36.29,18.2,40.29,9.466666667,759.8666667,53,1.333333333,23,0.2,34.63766892,34.63766892
8501,2016/3/10 17:50,680,20,21.1,36.19333333,19.5,34.82666667,20.39,35.7,21.26,33.56333333,17.79,44.2,9.7,20.35,20.7,28.92666667,22.7,36.26,18.2,40.23,9.383333333,759.9333333,54,1.166666667,23,0.4,13.09197597,13.09197597
8502,2016/3/10 18:00,520,30,21.1,38.4,19.42666667,35.02666667,20.39,35.76,21.29,33.93333333,17.79,44.2,9.323333333,21,20.66666667,28.72666667,22.7,36.12666667,18.2,40.29,9.3,760,55,1,23,0.6,3.895066946,3.895066946
8503,2016/3/10 18:10,430,20,21.16666667,41.52666667,19.5,36.1,20.53333333,36.66666667,21.29,34.06,17.79,44.26666667,9.063333333,22,20.6,28.53333333,22.73,36.2,18.16666667,40.26,8.833333333,760.1166667,57.33333333,1.166666667,30,0.7,15.34083618,15.34083618
8504,2016/3/10 18:20,700,20,21.23,39.96666667,19.5,36.69333333,20.6,37.13333333,21.39,34.545,17.79,44.46666667,8.5,23.26333333,20.5,29.39666667,22.79,36.26,18.16666667,40.2,8.366666667,760.2333333,59.66666667,1.333333333,37,0.8,48.41388941,48.41388941
8505,2016/3/10 18:30,680,30,21.29,42.36,19.5,37.26333333,20.7,37.59666667,21.42666667,34.75666667,17.79,44.43333333,8.033333333,24.45666667,20.56666667,31.33,22.76,36.32666667,18.13333333,40.2,7.9,760.35,62,1.5,44,0.9,49.50511185,49.50511185
8506,2016/3/10 18:40,180,10,21.42666667,47.1,19.5,39.06333333,20.76,38.26333333,21.5,35.16333333,17.79,44.63333333,7.593333333,25.62666667,20.7,33.29666667,22.7,36.4,18.2,40.2,7.433333333,760.4666667,64.33333333,1.666666667,51,1,49.30683773,49.30683773
8507,2016/3/10 18:50,120,0,21.63333333,46.89333333,19.6,41.76,20.96,40.06,21.5,35.02666667,17.79,45.19666667,7.133333333,26.5,20.63333333,33.49666667,22.66666667,36.36333333,18.13333333,40.2,6.966666667,760.5833333,66.66666667,1.833333333,58,1.1,34.74794803,34.74794803
8508,2016/3/10 19:00,130,10,21.92666667,44.76666667,19.6,42.7,21.16666667,41.06,21.42666667,35.02666667,17.79,45.92333333,6.866666667,27.96666667,20.46333333,32.53333333,22.6,36.23,18.13333333,40.2,6.5,760.7,69,2,65,1.2,22.5540394,22.5540394
8509,2016/3/10 19:10,120,0,22,43.56666667,19.7,42.46666667,21.2,40.83333333,21.39,35.32666667,17.79,46.56666667,6.66,29.9,20.39,31.92666667,22.56666667,36.32666667,18.1,40.09,6.416666667,760.8166667,68.66666667,2,65,1.05,10.28489473,10.28489473
8510,2016/3/10 19:20,150,20,22,42.09333333,19.7,42.19333333,21.2,40.5,21.39,35.46666667,17.79,46.83333333,6.2,31.2,20.35666667,31.49666667,22.5,36.4,18.1,40.0675,6.333333333,760.9333333,68.33333333,2,65,0.9,8.574713254,8.574713254
8511,2016/3/10 19:30,140,30,22,41.29333333,19.73,41.53333333,21.2,40.02666667,21.29,35.56666667,17.85666667,47.09,5.793333333,31.66666667,20.23,31.09666667,22.5,36.53,18.1,39.86,6.25,761.05,68,2,65,0.75,22.31554228,22.31554228
8512,2016/3/10 19:40,140,20,22,40.3,19.79,40.86666667,21.2,39.69333333,21.29,35.76,17.79,47.09,5.73,33.03,20.16666667,30.69333333,22.5,36.66333333,18.13333333,39.93333333,6.166666667,761.1666667,67.66666667,2,65,0.6,6.417985726,6.417985726
8513,2016/3/10 19:50,150,20,22,39.69333333,19.79,40.4,21.23,39.36333333,21.39,35.9,17.82333333,47.12666667,5.396666667,33.36333333,20.1,30.36,22.42666667,36.73,18.13333333,39.93333333,6.083333333,761.2833333,67.33333333,2,65,0.45,41.98470461,41.98470461
8514,2016/3/10 20:00,140,30,22.05,39.19,19.84,39.975,21.23,39.09666667,21.39,35.9,17.82333333,47.2,4.933333333,34.32333333,20,30.03,22.5,36.86333333,18.1,40.03,6,761.4,67,2,65,0.3,12.55838184,12.55838184
8515,2016/3/10 20:10,150,20,22.1,38.72333333,19.79,39.56666667,21.29,38.845,21.39,35.86333333,17.79,47.09,4.66,35.65666667,19.9725,29.815,22.5,36.9,18.1,40.09,5.816666667,761.4666667,68.33333333,2,64.66666667,0.366666667,10.70728188,10.70728188
8516,2016/3/10 20:20,150,20,22.1,38.39,19.85666667,39.46666667,21.29,38.56,21.46333333,35.73,17.79,47.0225,4.66,37.79666667,19.89,29.73,22.42666667,36.82666667,18.1,40.09,5.633333333,761.5333333,69.66666667,2,64.33333333,0.433333333,12.44316814,12.44316814
8517,2016/3/10 20:30,150,30,22.1,38.13333333,19.79,39.26666667,21.29,38.43333333,21.5,35.73,17.79,46.93333333,4.933333333,38.99666667,19.79,29.56666667,22.39,36.76,18.1,40.09,5.45,761.6,71,2,64,0.5,3.497984761,3.497984761
8518,2016/3/10 20:40,140,20,22.1,37.93333333,19.79,39.12666667,21.29,38.16333333,21.5,35.73,17.79,46.86333333,5.14,40.19,19.79,29.5,22.39,36.76,18.1,40.09,5.266666667,761.6666667,72.33333333,2,63.66666667,0.566666667,31.45494785,31.45494785
8519,2016/3/10 20:50,110,30,22.1,37.82666667,19.85666667,39.2,21.29,38.03,21.5,35.7,17.79,46.73,5.09,41.52666667,19.76,29.79,22.39,36.7,18.1,40.09,5.083333333,761.7333333,73.66666667,2,63.33333333,0.633333333,28.72260407,28.72260407
8520,2016/3/10 21:00,130,20,22.1,37.69333333,19.82333333,39,21.26,37.86333333,21.56666667,35.7,17.79,46.66333333,4.963333333,42.13333333,19.76,29.99666667,22.39,36.82666667,18.1,40.09,4.9,761.8,75,2,63,0.7,16.89423328,16.89423328
8521,2016/3/10 21:10,110,0,22.1,37.43,19.82333333,38.86,21.2,37.79,21.6,35.66333333,17.79,46.59,4.73,43.03,19.82333333,31.46666667,22.39,36.9,18.1,40.09,4.6,761.8833333,76.5,2,62.66666667,0.7,8.266123186,8.266123186
8522,2016/3/10 21:20,110,0,22.1,37.15666667,19.79,38.59,21.2,37.76,21.6,35.39,18.29333333,62.95666667,4.463333333,44.23,19.96333333,31.92666667,22.39,36.9,18.1,40.06,4.3,761.9666667,78,2,62.33333333,0.7,0.006032793,0.006032793
8523,2016/3/10 21:30,80,0,22.1,37.09,19.85666667,38.66333333,21.2,37.7,21.5,34.895,19.1,78.76333333,4.126666667,45.23333333,19.85666667,31.79,22.39,36.96666667,18.1,39.93333333,4,762.05,79.5,2,62,0.7,35.36306598,35.36306598
8524,2016/3/10 21:40,80,0,22.1,37.09,19.79,38.8,21.2,37.59,21.39,34.52666667,18.82333333,69.66666667,3.8,46.09333333,19.79,31.79,22.29,37.22666667,18.1,39.93333333,3.7,762.1333333,81,2,61.66666667,0.7,7.578432455,7.578432455
8525,2016/3/10 21:50,90,0,22.1,37.23,19.79,39.33333333,21.2,37.53,21.32333333,34.32666667,18.96333333,58.33333333,3.56,47.53333333,19.79,31.86,22.29,37.63333333,18.1,39.93333333,3.4,762.2166667,82.5,2,61.33333333,0.7,45.40860845,45.40860845
8526,2016/3/10 22:00,80,0,22.1,37.36333333,19.76,39.73,21.2,37.5,21.29,34.16333333,19.13333333,52.26666667,3.36,48.59333333,19.79,31.92666667,22.29,37.9,18.1,39.9,3.1,762.3,84,2,61,0.7,16.79370219,16.79370219
8527,2016/3/10 22:10,80,0,22.1,37.5,19.7,39.86333333,21.2,37.5,21.23,34.03,19.2,49.86,3.26,50.62666667,19.7,32,22.23,37.9,18.1,39.82666667,3.116666667,762.35,83.33333333,1.833333333,61.16666667,0.6,32.11126209,32.11126209
8528,2016/3/10 22:20,70,10,22.03333333,37.43333333,19.6,39.82666667,21.2,37.5,21.16666667,33.9,19.2,47.66666667,3.126666667,50.76,19.7,32,22.1,38.03,18.1,39.72333333,3.133333333,762.4,82.66666667,1.666666667,61.33333333,0.5,41.11092917,41.11092917
8529,2016/3/10 22:30,50,10,22,37.43333333,19.6,39.9,21.2,37.5,21.1,33.96666667,19.2,46.39333333,2.9,51.86333333,19.7,31.92666667,22.1,38.16333333,18.1,39.47,3.15,762.45,82,1.5,61.5,0.4,11.48852635,11.48852635
8530,2016/3/10 22:40,60,0,22,37.63333333,19.5,40.03,21.2,37.59,21.06666667,33.9,19.06666667,46.99666667,2.7,52.53,19.7,32.13333333,22.1,38.32666667,18.1,39.36333333,3.166666667,762.5,81.33333333,1.333333333,61.66666667,0.3,12.26874675,12.26874675
8531,2016/3/10 22:50,50,0,22,37.82666667,19.42666667,40.09,21.13333333,37.59,21,33.9,18.92666667,48.19666667,2.56,53.42666667,19.7,32.46333333,22.1,38.52666667,18.1,39.46333333,3.183333333,762.55,80.66666667,1.166666667,61.83333333,0.2,20.21242446,20.21242446
8532,2016/3/10 23:00,60,0,21.92666667,37.96666667,19.35666667,40.09,21.1,37.7,20.96333333,33.9,18.76,49.39666667,2.5,54.29333333,19.7,32.72333333,22.13333333,38.79,18.1,39.66333333,3.2,762.6,80,1,62,0.1,6.530214415,6.530214415
8533,2016/3/10 23:10,30,0,21.85666667,38,19.2225,40.0225,21.1,37.76,20.89,33.9,18.63333333,49.99,2.433333333,55.83,19.7,32.93333333,22.13333333,38.86333333,18.1,39.73,3,762.6666667,80.83333333,1,61.66666667,0.033333333,10.72203742,10.72203742
8534,2016/3/10 23:20,30,0,21.79,38.0675,19.13333333,40.06,21.1,37.79,20.89,33.9,18.6,50.5,2.3475,55.7475,19.7,33.095,22.1,39.15666667,18.1,39.79,2.8,762.7333333,81.66666667,1,61.33333333,-0.033333333,45.06360026,45.06360026
8535,2016/3/10 23:30,30,0,21.73,38.09,19.06666667,40.06,21.1,37.79,20.82333333,33.82666667,18.55,50.9475,2.09,56.1,19.7,33.2,22.1,39.43,18.1,39.79,2.6,762.8,82.5,1,61,-0.1,29.73345659,29.73345659
8536,2016/3/10 23:40,40,0,21.7,38.09,19,40,21.1,37.93,20.79,33.79,18.53333333,51.22333333,2.2,57.1,19.7,33.36,22.06666667,39.73,18.1,39.86333333,2.4,762.8666667,83.33333333,1,60.66666667,-0.166666667,41.65090155,41.65090155
8537,2016/3/10 23:50,50,0,21.7,38.09,18.89,40,21.1,38,20.79,33.79,18.46333333,51.4,2.2,57.76666667,19.7,33.56,22,39.79,18.1,39.93333333,2.2,762.9333333,84.16666667,1,60.33333333,-0.233333333,14.52838999,14.52838999
8538,2016/3/11 0:00,40,0,21.6,38,18.82333333,39.93333333,21.1,38,20.7,33.79,18.39,51.4,2.163333333,57.83333333,19.63333333,33.65666667,21.96333333,39.93333333,18.1,39.93333333,2,763,85,1,60,-0.3,3.893481137,3.893481137
8539,2016/3/11 0:10,50,0,21.53333333,37.93333333,18.76,39.9,21.1,37.96666667,20.7,33.79,18.39,51.5,2.03,57.5,19.7,33.86333333,21.865,40.0225,18.13333333,40,1.95,763,84.83333333,1,60.16666667,-0.366666667,48.70009079,48.70009079
8540,2016/3/11 0:20,50,0,21.5,37.9,18.7,39.9,21.1,37.9,20.6,33.7,18.32333333,51.56,1.826666667,58.23,19.66666667,34,21.79,40.22333333,18.2,40,1.9,763,84.66666667,1,60.33333333,-0.433333333,28.0098965,28.0098965
8541,2016/3/11 0:30,60,0,21.5,37.9,18.66666667,39.9,21.1,37.9,20.6,33.7,18.29,51.59,1.966666667,59.82333333,19.6,34.06,21.76,40.53,18.1,40.09,1.85,763,84.5,1,60.5,-0.5,14.90895544,14.90895544
8542,2016/3/11 0:40,50,0,21.39,37.66333333,18.53333333,39.9,21.1,37.82666667,20.6,33.7,18.29,51.59,1.966666667,59.33333333,19.7,34.29,21.7,40.99,18.1,40.09,1.8,763,84.33333333,1,60.66666667,-0.566666667,1.224107668,1.224107668
8543,2016/3/11 0:50,50,0,21.39,37.59,18.46333333,39.96666667,21.1,37.79,20.6,33.79,18.29,51.59,1.826666667,59.12666667,19.63333333,34.23,21.7,41.36,18.1,40.2,1.75,763,84.16666667,1,60.83333333,-0.633333333,6.905369891,6.905369891
8544,2016/3/11 1:00,40,0,21.29,37.56,18.39,39.96666667,21.1,37.79,20.53333333,33.79,18.29,51.53,1.596666667,58.93,19.6,34.43333333,21.7,41.76666667,18.1,40.26,1.7,763,84,1,61,-0.7,40.3274835,40.3274835
8545,2016/3/11 1:10,50,0,21.29,37.5,18.29,40,21.1,37.9,20.5,33.79,18.26,51.52666667,1.263333333,59.12333333,19.6,34.56,21.66666667,42.36,18.1,40.29,1.583333333,763.0333333,84.66666667,1,59.5,-0.716666667,47.6025253,47.6025253
8546,2016/3/11 1:20,50,0,21.2,37.4,18.23,40,21.1,37.96666667,20.5,33.79,18.2,51.4,1.1,60.1,19.6,34.79,21.6,42.69333333,18.16666667,40.36333333,1.466666667,763.0666667,85.33333333,1,58,-0.733333333,1.083192462,1.083192462
8547,2016/3/11 1:30,50,0,21.2,37.4,18.2,40.12666667,21.1,37.93333333,20.42666667,33.73,18.2,51.36333333,1.166666667,60.96666667,19.6,34.79,21.6,43.15666667,18.13333333,40.43333333,1.35,763.1,86,1,56.5,-0.75,19.52720111,19.52720111
8548,2016/3/11 1:40,60,0,21.2,37.43333333,18.13333333,40.26,21.1,38,20.42666667,33.79,18.2,51.29,1.166666667,61.26,19.6,34.9,21.6,43.43,18.125,40.5,1.233333333,763.1333333,86.66666667,1,55,-0.766666667,10.80098241,10.80098241
8549,2016/3/11 1:50,40,0,21.13333333,37.5,18.06666667,40.36333333,21.1,38,20.39,33.79,18.1,51.26,0.966666667,61.26,19.6,34.9,21.56666667,43.59,18.1,40.56,1.116666667,763.1666667,87.33333333,1,53.5,-0.783333333,1.181178924,1.181178924
8550,2016/3/11 2:00,30,0,21.1,37.59,18,40.36333333,21.1,37.93333333,20.39,33.79,18.1,51.2,0.55,61.3,19.6,34.93333333,21.5,43.59,18.1,40.59,1,763.2,88,1,52,-0.8,38.65990846,38.65990846
8551,2016/3/11 2:10,20,0,21.1,37.59,17.96333333,40.5,21.1,37.93333333,20.29,33.79,18.1,51.16333333,0.266666667,61.89333333,19.6,35,21.5,43.5,18.1,40.66333333,0.883333333,763.2333333,88.16666667,1,51.16666667,-0.883333333,6.010637258,6.010637258
8552,2016/3/11 2:20,40,0,21.06666667,37.56,17.815,40.5,21.03333333,37.86,20.29,33.79,18.1,51.09,0.2,62.96666667,19.6,35.09,21.42666667,43.43333333,18.1,40.7,0.766666667,763.2666667,88.33333333,1,50.33333333,-0.966666667,6.552469044,6.552469044
8553,2016/3/11 2:30,50,0,21,37.5,17.79,40.56,20.89,37.79,20.29,33.79,18.1,51.06,0.233333333,63.63,19.6,35.0675,21.39,43.4,18.1,40.76,0.65,763.3,88.5,1,49.5,-1.05,21.7472478,21.7472478
8554,2016/3/11 2:40,50,0,21,37.5,17.7,40.59,20.85666667,37.76,20.29,33.79,18.1,51,0.033333333,63.42333333,19.6,35,21.39,43.4,18.16666667,40.79,0.533333333,763.3333333,88.66666667,1,48.66666667,-1.133333333,33.55276665,33.55276665
8555,2016/3/11 2:50,50,0,20.89,37.46666667,17.63333333,40.59,20.79,37.7,20.26,33.76,18.1,51,0.033333333,65.02333333,19.6,35.09,21.39,43.56666667,18.16666667,40.79,0.416666667,763.3666667,88.83333333,1,47.83333333,-1.216666667,42.50198229,42.50198229
8556,2016/3/11 3:00,50,0,20.89,37.32666667,17.6,40.73,20.7,37.66333333,20.2,33.76,18,50.79,0.1,65.62333333,19.6,35.09,21.39,43.7,18.16666667,40.9,0.3,763.4,89,1,47,-1.3,38.27169547,38.27169547
8557,2016/3/11 3:10,70,0,20.89,37.2,17.53333333,40.79,20.7,37.59,20.2,33.73,18,50.73,0,65.46333333,19.6,35.12666667,21.29,43.7,18.16666667,40.9,0.316666667,763.4,89.16666667,1,46,-1.25,20.58110967,20.58110967
8558,2016/3/11 3:20,40,0,20.82333333,37.12666667,17.5,41,20.7,37.59,20.2,33.79,18,50.7,0,65.86333333,19.6,35.12666667,21.29,43.7,18.1,41,0.333333333,763.4,89.33333333,1,45,-1.2,12.20297398,12.20297398
8559,2016/3/11 3:30,60,0,20.79,36.9,17.42666667,41,20.7,37.53,20.16666667,33.79,18,50.62666667,-0.1,66.03,19.6,35.2,21.29,43.7,18.16666667,41,0.35,763.4,89.5,1,44,-1.15,35.45315736,35.45315736
8560,2016/3/11 3:40,40,0,20.79,36.82666667,17.39,41.09,20.7,37.5,20.1,33.79,18,50.59,-0.033333333,66.69666667,19.6,35.26,21.29,43.59,18.16666667,41,0.366666667,763.4,89.66666667,1,43,-1.1,30.7816795,30.7816795
8561,2016/3/11 3:50,40,0,20.79,36.7,17.39,41.16333333,20.7,37.5,20.1,33.79,18,50.53,-0.033333333,66.83,19.6,35.26,21.23,43.59,18.1,41.06,0.383333333,763.4,89.83333333,1,42,-1.05,20.10151718,20.10151718
8562,2016/3/11 4:00,60,0,20.73,36.7,17.29,41.32666667,20.7,37.4,20.1,33.79,17.96333333,50.5,-0.166666667,66.49666667,19.6,35.26,21.2,43.46666667,18.13333333,41.09,0.4,763.4,90,1,41,-1,37.16641809,37.16641809
8563,2016/3/11 4:10,40,0,20.7,36.59,17.23,41.32666667,20.7,37.46666667,20.1,33.79,17.89,50.43333333,-0.233333333,66.43333333,19.53333333,35.43333333,21.2,43.32666667,18.13333333,41.09,0.283333333,763.4333333,90.5,1.166666667,40,-1.05,46.87234806,46.87234806
8564,2016/3/11 4:20,40,0,20.7,36.59,17.16666667,41.4,20.66666667,37.4,20.06666667,33.79,17.89,50.4,-0.3,66.76666667,19.6,35.43333333,21.2,43.2,18.16666667,41.09,0.166666667,763.4666667,91,1.333333333,39,-1.1,14.29325935,14.29325935
8565,2016/3/11 4:30,30,0,20.7,36.5,17.1,41.46666667,20.6,37.32666667,20,33.79,17.89,50.32666667,-0.2,68.19,19.5,35.5,21.2,43.2,18.16666667,41.09,0.05,763.5,91.5,1.5,38,-1.15,1.975854451,1.975854451
8566,2016/3/11 4:40,20,0,20.7,36.5,17.1,41.43333333,20.6,37.2,20,33.79,17.89,50.29,-0.025,69.0925,19.5,35.5,21.16666667,43.16333333,18.2,41.09,-0.066666667,763.5333333,92,1.666666667,37,-1.2,29.35221242,29.35221242
8567,2016/3/11 4:50,50,0,20.6,36.36333333,17.03333333,41.5,20.53333333,37.26,20,33.86333333,17.89,50.23,0.166666667,69.93333333,19.5,35.4,21.1,43.09,18.1,41.09,-0.183333333,763.5666667,92.5,1.833333333,36,-1.25,8.686578728,8.686578728
8568,2016/3/11 5:00,50,0,20.6,36.29,17,41.4,20.46333333,37.2,19.92666667,33.9,17.89,50.2,0.233333333,70.56333333,19.5,35.4,21.1,43.12666667,18.1,41.09,-0.3,763.6,93,2,35,-1.3,6.083421712,6.083421712
8569,2016/3/11 5:10,50,0,20.5,36.29,17,41.46666667,20.46333333,37.26,20,33.9,17.89,50.2,0.366666667,70.76333333,19.5,35.43333333,21.1,43.2,18.2,41.09,-0.416666667,763.6,93.16666667,1.833333333,34.5,-1.4,21.00844485,21.00844485
8570,2016/3/11 5:20,50,0,20.5,36.29,16.89,41.59,20.39,37.2,19.96333333,34,17.89,50.09,0.4,70.85666667,19.5,35.5,21.1,43.16333333,18.2,41.09,-0.533333333,763.6,93.33333333,1.666666667,34,-1.5,31.25305218,31.25305218
8571,2016/3/11 5:30,50,0,20.5,36.2,16.865,41.5675,20.39,37.2,19.89,34,17.82333333,50.03,0.333333333,70.85666667,19.5,35.5,21.03333333,43.03,18.1,41.09,-0.65,763.6,93.5,1.5,33.5,-1.6,38.88142928,38.88142928
8572,2016/3/11 5:40,50,0,20.5,36.2,16.79,41.56,20.39,37.145,19.89,34,17.79,49.96666667,0.233333333,70.39333333,19.4725,35.475,21,43,18.16666667,41.09,-0.766666667,763.6,93.66666667,1.333333333,33,-1.7,8.882973576,8.882973576
8573,2016/3/11 5:50,50,0,20.39,36.145,16.79,41.59,20.42666667,37.2,19.89,34,17.79,49.9,0.3,70.99333333,19.39,35.4,21,42.93333333,18.16666667,41.06,-0.883333333,763.6,93.83333333,1.166666667,32.5,-1.8,11.88035117,11.88035117
8574,2016/3/11 6:00,50,0,20.39,36.09,16.79,41.66333333,20.5,37.2,19.85666667,34.06,17.79,49.9,0.266666667,71.16333333,19.39,35.5,21,42.9,18.16666667,41.06,-1,763.6,94,1,32,-1.9,26.96755619,26.96755619
8575,2016/3/11 6:10,40,0,20.39,36.09,16.76,41.7,20.5,37.23,19.79,34,17.79,49.86333333,0.2,70.95666667,19.46333333,35.56,21,42.9,18.1,41,-0.966666667,763.7,93.83333333,1,29.83333333,-1.883333333,0.798223761,0.798223761
8576,2016/3/11 6:20,50,0,20.35666667,36.09,16.7,41.7,20.5,37.29,19.79,34,17.79,49.79,0.066666667,70.59333333,19.46333333,35.59,20.89,42.93333333,18.16666667,41,-0.933333333,763.8,93.66666667,1,27.66666667,-1.866666667,17.95232765,17.95232765
8577,2016/3/11 6:30,50,0,20.29,36.16333333,16.7,41.79,20.5,37.4,19.79,34,17.79,49.79,0,70.66666667,19.39,35.59,20.89,43,18.16666667,41,-0.9,763.9,93.5,1,25.5,-1.85,11.4783267,11.4783267
8578,2016/3/11 6:40,30,0,20.29,36.2,16.7,41.79,20.56666667,37.4,19.79,34.09,17.79,49.79,0,70.86333333,19.39,35.62666667,20.89,43,18.1,41.06,-0.866666667,764,93.33333333,1,23.33333333,-1.833333333,9.366347163,9.366347163
8579,2016/3/11 6:50,30,0,20.29,36.2,16.66666667,41.86333333,20.5,37.5,19.79,34.09,17.79,49.79,-0.266666667,69.59,19.39,35.76,20.815,42.95,18.2,41.09,-0.833333333,764.1,93.16666667,1,21.16666667,-1.816666667,46.57156505,46.57156505
8580,2016/3/11 7:00,30,10,20.26,36.16333333,16.6,41.79,20.5,37.56,19.745,34.09,17.73,49.73,-0.5,69.29666667,19.42666667,35.86,20.85666667,43.06,18.2,41.09,-0.8,764.2,93,1,19,-1.8,48.19997431,48.19997431
8581,2016/3/11 7:10,80,0,20.2,36.16333333,16.6,41.86333333,20.5,37.59,19.7,34.09,17.79,49.76,-0.633333333,68.89666667,19.42666667,36.13333333,20.79,43.06666667,18.2,41.23,-0.75,764.25,93.33333333,1,18,-1.7,21.79238892,21.79238892
8582,2016/3/11 7:20,50,0,20.2,36.46333333,16.55,41.82666667,20.42666667,37.59,19.7,34.09,17.79,49.56666667,-0.85,69.39,19.39,36.22333333,20.79,43.06666667,18.2,41.23,-0.7,764.3,93.66666667,1,17,-1.6,29.06443813,29.06443813
8583,2016/3/11 7:30,40,0,20.2,36.72333333,16.56666667,41.93,20.46333333,37.66333333,19.7,34.12666667,17.89,48.26333333,-1.033333333,69.4,19.39,35.96333333,20.76,42.6,18.2,41.2,-0.65,764.35,94,1,16,-1.5,38.13904405,38.13904405
8584,2016/3/11 7:40,90,0,20.2,36.9,16.5,42.15666667,20.39,37.53,19.7,34.2,17.96333333,47.39666667,-1.1,69.26,19.39,35.52666667,20.7,42.26666667,18.2,41.2,-0.6,764.4,94.33333333,1,15,-1.4,46.72640836,46.72640836
8585,2016/3/11 7:50,70,0,20.2,37.16,16.5,42.43,20.39,37.5,19.7,34.36,18,46.66,-1.066666667,69.66,19.32333333,35.32666667,20.7,42.02666667,18.2,41.045,-0.55,764.45,94.66666667,1,14,-1.3,5.465718231,5.465718231
8586,2016/3/11 8:00,280,0,20.2,37.46333333,16.6,42.76666667,20.39,37.5,19.7,34.63333333,18.06666667,46.19333333,-0.866666667,70.06,19.29,35.06,20.7,41.76666667,18.2,40.9,-0.5,764.5,95,1,13,-1.2,21.55617324,21.55617324
8587,2016/3/11 8:10,180,10,20.2,37.53,16.6,42.96666667,20.29,37.36333333,19.66666667,34.72333333,18.1,45.72333333,-0.666666667,70.82333333,19.29,34.86,20.66666667,41.52666667,18.13333333,40.82666667,-0.15,764.55,94.33333333,1,13.66666667,-0.966666667,38.96392776,38.96392776
8588,2016/3/11 8:20,290,0,20.2,37.5,16.6,42.86333333,20.29,37.29,19.6,34.59,18.1,45.53,-0.4,71.63,19.29,34.7,20.6,41.32666667,18.2,40.66333333,0.2,764.6,93.66666667,1,14.33333333,-0.733333333,9.807453176,9.807453176
8589,2016/3/11 8:30,80,0,20.13333333,37.56,16.66666667,42.79,20.32333333,37.32666667,19.7,34.76,18.06666667,45.76666667,-0.133333333,72.09,19.29,34.56666667,20.6,41.16333333,18.2,40.53,0.55,764.65,93,1,15,-0.5,10.24786064,10.24786064
8590,2016/3/11 8:40,330,0,20.16666667,38.02666667,16.7,42.495,20.39,37.4,19.7,34.76,18,46.1,0.066666667,72.23,19.2,33.99,20.6,40.96333333,18.2,40.29666667,0.9,764.7,92.33333333,1,15.66666667,-0.266666667,16.27475187,16.27475187
8591,2016/3/11 8:50,140,0,20.1,38.69333333,16.79,42.4,20.39,37.4,19.7,34.93333333,17.89,46.29,0.266666667,72.49666667,19.175,33.4975,20.5,40.49,18.2,39.89,1.25,764.75,91.66666667,1,16.33333333,-0.033333333,47.62770587,47.62770587
8592,2016/3/11 9:00,50,10,20.1,37.84,16.85666667,41.92666667,20.39,37.43,19.7,34.8,17.89,46.345,0.6,73.09666667,19.1,33.06666667,20.5,40.15666667,18.2,39.46666667,1.6,764.8,91,1,17,0.2,26.52271931,26.52271931
8593,2016/3/11 9:10,30,0,20.1,37.05666667,17.03333333,40.66666667,20.32333333,37.03,19.73,34.49,17.89,46.29,1.096666667,73.43333333,19.06666667,32.79666667,20.5,39.86333333,18.26,39.26666667,1.866666667,764.8166667,90.5,1.166666667,20.5,0.383333333,25.10372081,25.10372081
8594,2016/3/11 9:20,50,10,20.1,36.33,17.22666667,39.39333333,20.2,36.66333333,19.79,34.15666667,17.89,46.2,1.43,73.62666667,19,32.53,20.42666667,39.59666667,18.29,38.76,2.133333333,764.8333333,90,1.333333333,24,0.566666667,49.31626443,49.31626443
8595,2016/3/11 9:30,50,10,20.1,36.06,17.56666667,38.69333333,20.2,36.59,19.89,33.86333333,17.89,46.12666667,1.8,73.56,19,32.33333333,20.39,39.36333333,18.29,38.7,2.4,764.85,89.5,1.5,27.5,0.75,18.04210359,18.04210359
8596,2016/3/11 9:40,320,10,20.1,35.93333333,17.82666667,38.36,20.2,36.66333333,19.96333333,33.79,17.79,45.83333333,2.133333333,73.56,19,32.2,20.39,39.23,18.29,38.66333333,2.666666667,764.8666667,89,1.666666667,31,0.933333333,19.39812909,19.39812909
8597,2016/3/11 9:50,360,0,20.1,35.83333333,18.16333333,37.69666667,20.2,36.25666667,20,33.76,17.79,45.56666667,2.693333333,73.36666667,19,32.06,20.39,39.09,18.29,38.59,2.933333333,764.8833333,88.5,1.833333333,34.5,1.116666667,48.52663846,48.52663846
